matchid,playername,total_runs,total_balls_faced,total_legal_balls_faced,run_6,run_4,fallofwickets,batsmen_innings,batsmen_battingteam,batsmen_bowlingteam,total_wickets,total_balls_bowled,total_legal_balls_bowled,total_runs_given,maiden_overs,bowlers_innings,bowler_battingteam,bowler_bowlingteam,economy_rate,playing_role,total_runs_points,run_6_points,run_4_points,run_bonus_points,total_bat_points,total_wickets_points,economy_rate_points,maiden_overs_points,wicket_bonus_points,total_bowl_points,total_points
1254103,AB de Villiers,4.0,1.0,1.0,,1.0,0.0,2nd innings,Royal Challengers Bangalore,Rajasthan Royals,,,,,,,,,,Batsmen,4.0,,1.0,0,5.0,,0,,0,,5.0
1254103,CH Morris,15.0,12.0,11.0,,2.0,0.0,1st innings,Rajasthan Royals,Royal Challengers Bangalore,,24.0,24.0,50.0,0.0,2nd innings,Royal Challengers Bangalore,Rajasthan Royals,12.5,Bowler,15.0,,2.0,0,17.0,,-6,0.0,0,-6.0,11.0
1254103,Chetan Sakariya,2.0,2.0,2.0,,,0.0,1st innings,Rajasthan Royals,Royal Challengers Bangalore,,19.0,18.0,18.0,0.0,2nd innings,Royal Challengers Bangalore,Rajasthan Royals,6.0,Bowler,2.0,,,0,2.0,,2,0.0,0,2.0,4.0
1254103,Devdutt Padikkal,28.0,19.0,19.0,,4.0,0.0,2nd innings,Royal Challengers Bangalore,Rajasthan Royals,,,,,,,,,,Batsmen,28.0,,4.0,0,32.0,,0,,0,,32.0
1254103,Evin Lewis,59.0,38.0,38.0,3.0,5.0,0.0,1st innings,Rajasthan Royals,Royal Challengers Bangalore,,,,,,,,,,Batsmen,59.0,6.0,5.0,8,78.0,,0,,0,,78.0
1254103,GJ Maxwell,52.0,32.0,31.0,1.0,6.0,0.0,2nd innings,Royal Challengers Bangalore,Rajasthan Royals,,12.0,12.0,17.0,0.0,1st innings,Rajasthan Royals,Royal Challengers Bangalore,8.5,AllRounder,52.0,2.0,6.0,8,68.0,,0,0.0,0,0.0,68.0
1254103,K Tyagi,1.0,1.0,1.0,,,0.0,1st innings,Rajasthan Royals,Royal Challengers Bangalore,,14.0,13.0,23.0,0.0,2nd innings,Royal Challengers Bangalore,Rajasthan Royals,10.615384615384615,Bowler,1.0,,,0,1.0,,-4,0.0,0,-4.0,-3.0
1254103,Liam Livingstone,7.0,9.0,9.0,,,0.0,1st innings,Rajasthan Royals,Royal Challengers Bangalore,,,,,,,,,,Batsmen,7.0,,,0,7.0,,0,,0,,7.0
1254103,MK Lomror,4.0,5.0,5.0,,,0.0,1st innings,Rajasthan Royals,Royal Challengers Bangalore,,13.0,12.0,13.0,0.0,2nd innings,Royal Challengers Bangalore,Rajasthan Royals,6.5,AllRounder,4.0,,,0,4.0,,0,0.0,0,0.0,4.0
1254103,R Parag,9.0,16.0,16.0,,,0.0,1st innings,Rajasthan Royals,Royal Challengers Bangalore,,1.0,1.0,4.0,0.0,2nd innings,Royal Challengers Bangalore,Rajasthan Royals,24.0,Batsmen,9.0,,,0,9.0,,-6,0.0,0,-6.0,3.0
1254103,R Tewatia,2.0,3.0,3.0,,,0.0,1st innings,Rajasthan Royals,Royal Challengers Bangalore,,18.0,18.0,23.0,0.0,2nd innings,Royal Challengers Bangalore,Rajasthan Royals,7.666666666666667,AllRounder,2.0,,,0,2.0,,0,0.0,0,0.0,2.0
1254103,SV Samson,19.0,15.0,15.0,2.0,,0.0,1st innings,Rajasthan Royals,Royal Challengers Bangalore,,,,,,,,,,Batsmen,19.0,4.0,,0,23.0,,0,,0,,23.0
1254103,Srikar Bharat,44.0,35.0,35.0,1.0,3.0,0.0,2nd innings,Royal Challengers Bangalore,Rajasthan Royals,,,,,,,,,,Batsmen,44.0,2.0,3.0,0,49.0,,0,,0,,49.0
1254103,V Kohli,25.0,20.0,20.0,,4.0,0.0,2nd innings,Royal Challengers Bangalore,Rajasthan Royals,,,,,,,,,,Batsmen,25.0,,4.0,0,29.0,,0,,0,,29.0
1254103,Yashasvi Jaiswal,31.0,22.0,22.0,2.0,3.0,0.0,1st innings,Rajasthan Royals,Royal Challengers Bangalore,,,,,,,,,,Batsmen,31.0,4.0,3.0,0,38.0,,0,,0,,38.0
1254104,A Singh,16.0,14.0,14.0,1.0,2.0,0.0,2nd innings,Mumbai Indians,Chennai Super Kings,,,,,,,,,,Bowler,16.0,2.0,2.0,0,20.0,,0,,0,,20.0
1254104,AS Raut,90.0,58.0,58.0,4.0,9.0,0.0,1st innings,Chennai Super Kings,Mumbai Indians,,,,,,,,,,Batsmen,90.0,8.0,9.0,8,115.0,,0,,0,,115.0
1254104,AT Rayudu,1.0,3.0,3.0,,,0.0,1st innings,Chennai Super Kings,Mumbai Indians,,,,,,,,,,Batsmen,1.0,,,0,1.0,,0,,0,,1.0
1254104,Adam Milne,17.0,17.0,15.0,1.0,,0.0,2nd innings,Mumbai Indians,Chennai Super Kings,3.0,24.0,24.0,22.0,0.0,1st innings,Chennai Super Kings,Mumbai Indians,5.5,Bowler,17.0,2.0,,0,19.0,75.0,2,0.0,0,77.0,96.0
1254104,DJ Bravo,24.0,9.0,9.0,3.0,,0.0,1st innings,Chennai Super Kings,Mumbai Indians,3.0,26.0,24.0,25.0,0.0,2nd innings,Mumbai Indians,Chennai Super Kings,6.25,Bowler,24.0,6.0,,0,30.0,75.0,0,0.0,0,75.0,105.0
1254104,F du Plessis,0.0,3.0,3.0,,,0.0,1st innings,Chennai Super Kings,Mumbai Indians,,,,,,,,,,Batsmen,0.0,,,-2,-2.0,,0,,0,,-2.0
1254104,Ishan Kishan,11.0,10.0,10.0,,1.0,0.0,2nd innings,Mumbai Indians,Chennai Super Kings,,,,,,,,,,Batsmen,11.0,,1.0,0,12.0,,0,,0,,12.0
1254104,JJ Bumrah,1.0,2.0,2.0,,,0.0,2nd innings,Mumbai Indians,Chennai Super Kings,2.0,26.0,25.0,34.0,0.0,1st innings,Chennai Super Kings,Mumbai Indians,8.16,Bowler,1.0,,,0,1.0,50.0,0,0.0,0,50.0,51.0
1254104,KA Pollard,16.0,15.0,14.0,1.0,1.0,0.0,2nd innings,Mumbai Indians,Chennai Super Kings,,13.0,12.0,15.0,0.0,1st innings,Chennai Super Kings,Mumbai Indians,7.5,AllRounder,16.0,2.0,1.0,0,19.0,,0,0.0,0,0.0,19.0
1254104,KH Pandya,4.0,5.0,5.0,,,0.0,2nd innings,Mumbai Indians,Chennai Super Kings,,14.0,12.0,27.0,0.0,1st innings,Chennai Super Kings,Mumbai Indians,13.5,AllRounder,4.0,,,0,4.0,,-6,0.0,0,-6.0,-2.0
1254104,MM Ali,0.0,3.0,3.0,,,0.0,1st innings,Chennai Super Kings,Mumbai Indians,,18.0,18.0,16.0,0.0,2nd innings,Mumbai Indians,Chennai Super Kings,5.333333333333333,AllRounder,0.0,,,-2,-2.0,,2,0.0,0,2.0,0.0
1254104,MS Dhoni,3.0,5.0,5.0,,,0.0,1st innings,Chennai Super Kings,Mumbai Indians,,,,,,,,,,Batsmen,3.0,,,0,3.0,,0,,0,,3.0
1254104,Q de Kock,17.0,12.0,12.0,,3.0,0.0,2nd innings,Mumbai Indians,Chennai Super Kings,,,,,,,,,,Batsmen,17.0,,3.0,0,20.0,,0,,0,,20.0
1254104,RA Jadeja,33.0,37.0,36.0,,2.0,0.0,1st innings,Chennai Super Kings,Mumbai Indians,,6.0,6.0,13.0,0.0,2nd innings,Mumbai Indians,Chennai Super Kings,13.0,AllRounder,33.0,,2.0,0,35.0,,-6,0.0,0,-6.0,29.0
1254104,RD Chahar,0.0,1.0,1.0,,,8.0,2nd innings,Mumbai Indians,Chennai Super Kings,,24.0,24.0,22.0,0.0,1st innings,Chennai Super Kings,Mumbai Indians,5.5,Bowler,0.0,,,-2,-2.0,,2,0.0,0,2.0,0.0
1254104,SA Yadav,3.0,7.0,7.0,,,0.0,2nd innings,Mumbai Indians,Chennai Super Kings,,,,,,,,,,Batsmen,3.0,,,0,3.0,,0,,0,,3.0
1254104,SN Thakur,1.0,1.0,1.0,,,0.0,1st innings,Chennai Super Kings,Mumbai Indians,1.0,26.0,24.0,29.0,0.0,2nd innings,Mumbai Indians,Chennai Super Kings,7.25,Bowler,1.0,,,0,1.0,25.0,0,0.0,0,25.0,26.0
1254104,SS Tiwary,51.0,41.0,41.0,,5.0,0.0,2nd innings,Mumbai Indians,Chennai Super Kings,,,,,,,,,,Batsmen,51.0,,5.0,8,64.0,,0,,0,,64.0
1254104,Suresh Raina,4.0,6.0,6.0,,1.0,0.0,1st innings,Chennai Super Kings,Mumbai Indians,,,,,,,,,,Batsmen,4.0,,1.0,0,5.0,,0,,0,,5.0
1254105,A Samad,28.0,21.0,21.0,1.0,2.0,0.0,1st innings,Sunrisers Hyderabad,Delhi Capitals,,,,,,,,,,Batsmen,28.0,2.0,2.0,0,32.0,,0,,0,,32.0
1254105,DA Warner,0.0,3.0,3.0,,,0.0,1st innings,Sunrisers Hyderabad,Delhi Capitals,,,,,,,,,,Batsmen,0.0,,,-2,-2.0,,0,,0,,-2.0
1254105,JO Holder,11.0,9.0,9.0,1.0,,0.0,1st innings,Sunrisers Hyderabad,Delhi Capitals,,24.0,24.0,33.0,0.0,2nd innings,Delhi Capitals,Sunrisers Hyderabad,8.25,AllRounder,11.0,2.0,,0,13.0,,0,0.0,0,0.0,13.0
1254105,KM Jadhav,3.0,8.0,8.0,,,0.0,1st innings,Sunrisers Hyderabad,Delhi Capitals,,,,,,,,,,Batsmen,3.0,,,0,3.0,,0,,0,,3.0
1254105,KS Williamson,25.0,27.0,25.0,,2.0,0.0,1st innings,Sunrisers Hyderabad,Delhi Capitals,,,,,,,,,,Batsmen,25.0,,2.0,0,27.0,,0,,0,,27.0
1254105,MK Pandey,17.0,16.0,16.0,,1.0,0.0,1st innings,Sunrisers Hyderabad,Delhi Capitals,,,,,,,,,,Batsmen,17.0,,1.0,0,18.0,,0,,0,,18.0
1254105,P Kumar,7.0,5.0,4.0,,1.0,0.0,1st innings,Sunrisers Hyderabad,Delhi Capitals,,18.0,18.0,21.0,0.0,2nd innings,Delhi Capitals,Sunrisers Hyderabad,7.0,Bowler,7.0,,1.0,0,8.0,,0,0.0,0,0.0,8.0
1254105,PP Shaw,11.0,8.0,8.0,,2.0,0.0,2nd innings,Delhi Capitals,Sunrisers Hyderabad,,,,,,,,,,Batsmen,11.0,,2.0,0,13.0,,0,,0,,13.0
1254105,RR Pant,37.0,23.0,21.0,2.0,3.0,0.0,2nd innings,Delhi Capitals,Sunrisers Hyderabad,,,,,,,,,,Batsmen,37.0,4.0,3.0,0,44.0,,0,,0,,44.0
1254105,Rashid Khan,23.0,19.0,18.0,1.0,2.0,0.0,1st innings,Sunrisers Hyderabad,Delhi Capitals,1.0,25.0,24.0,26.0,0.0,2nd innings,Delhi Capitals,Sunrisers Hyderabad,6.5,Bowler,23.0,2.0,2.0,0,27.0,25.0,0,0.0,0,25.0,52.0
1254105,S Dhawan,42.0,37.0,37.0,1.0,6.0,0.0,2nd innings,Delhi Capitals,Sunrisers Hyderabad,,,,,,,,,,Batsmen,42.0,2.0,6.0,0,50.0,,0,,0,,50.0
1254105,SS Iyer,49.0,43.0,42.0,2.0,2.0,0.0,2nd innings,Delhi Capitals,Sunrisers Hyderabad,,,,,,,,,,Batsmen,49.0,4.0,2.0,0,55.0,,0,,0,,55.0
1254105,Sandeep Sharma,1.0,1.0,1.0,,,0.0,1st innings,Sunrisers Hyderabad,Delhi Capitals,,18.0,18.0,26.0,0.0,2nd innings,Delhi Capitals,Sunrisers Hyderabad,8.666666666666666,Bowler,1.0,,,0,1.0,,0,0.0,0,0.0,1.0
1254105,WP Saha,19.0,17.0,17.0,1.0,2.0,0.0,1st innings,Sunrisers Hyderabad,Delhi Capitals,,,,,,,,,,Batsmen,19.0,2.0,2.0,0,23.0,,0,,0,,23.0
1254106,A Rawat,0.0,1.0,1.0,,,4.0,2nd innings,Rajasthan Royals,Kolkata Knight Riders,,,,,,,,,,Batsmen,0.0,,,-2,-2.0,,0,,0,,-2.0
1254106,CH Morris,0.0,2.0,2.0,,,0.0,2nd innings,Rajasthan Royals,Kolkata Knight Riders,1.0,27.0,24.0,34.0,0.0,1st innings,Kolkata Knight Riders,Rajasthan Royals,8.5,Bowler,0.0,,,-2,-2.0,25.0,0,0.0,0,25.0,23.0
1254106,Chetan Sakariya,2.0,5.0,5.0,,,0.0,2nd innings,Rajasthan Royals,Kolkata Knight Riders,1.0,24.0,24.0,24.0,0.0,1st innings,Kolkata Knight Riders,Rajasthan Royals,6.0,Bowler,2.0,,,0,2.0,25.0,2,0.0,0,27.0,29.0
1254106,EJG Morgan,22.0,12.0,12.0,1.0,2.0,0.0,1st innings,Kolkata Knight Riders,Rajasthan Royals,,,,,,,,,,Batsmen,22.0,2.0,2.0,0,26.0,,0,,0,,26.0
1254106,Glenn Phillips,8.0,12.0,12.0,1.0,,0.0,2nd innings,Rajasthan Royals,Kolkata Knight Riders,1.0,7.0,6.0,17.0,0.0,1st innings,Kolkata Knight Riders,Rajasthan Royals,17.0,Batsmen,8.0,2.0,,0,10.0,25.0,-6,0.0,0,19.0,29.0
1254106,JD Unadkat,6.0,5.0,5.0,,1.0,0.0,2nd innings,Rajasthan Royals,Kolkata Knight Riders,,25.0,24.0,35.0,0.0,1st innings,Kolkata Knight Riders,Rajasthan Royals,8.75,Bowler,6.0,,1.0,0,7.0,,0,0.0,0,0.0,7.0
1254106,KD Karthik,14.0,11.0,11.0,1.0,,0.0,1st innings,Kolkata Knight Riders,Rajasthan Royals,,,,,,,,,,Batsmen,14.0,2.0,,0,16.0,,0,,0,,16.0
1254106,Liam Livingstone,6.0,6.0,6.0,,1.0,0.0,2nd innings,Rajasthan Royals,Kolkata Knight Riders,,,,,,,,,,Batsmen,6.0,,1.0,0,7.0,,0,,0,,7.0
1254106,Mustafizur Rahman,0.0,3.0,3.0,,,0.0,2nd innings,Rajasthan Royals,Kolkata Knight Riders,,25.0,24.0,32.0,0.0,1st innings,Kolkata Knight Riders,Rajasthan Royals,8.0,Bowler,0.0,,,-2,-2.0,,0,0.0,0,0.0,-2.0
1254106,N Rana,12.0,5.0,5.0,1.0,1.0,0.0,1st innings,Kolkata Knight Riders,Rajasthan Royals,,,,,,,,,,Batsmen,12.0,2.0,1.0,0,15.0,,0,,0,,15.0
1254106,R Tewatia,44.0,36.0,36.0,2.0,5.0,0.0,2nd innings,Rajasthan Royals,Kolkata Knight Riders,1.0,7.0,6.0,11.0,0.0,1st innings,Kolkata Knight Riders,Rajasthan Royals,11.0,AllRounder,44.0,4.0,5.0,0,53.0,25.0,-6,0.0,0,19.0,72.0
1254106,RA Tripathi,22.0,15.0,15.0,,3.0,0.0,1st innings,Kolkata Knight Riders,Rajasthan Royals,,,,,,,,,,Batsmen,22.0,,3.0,0,25.0,,0,,0,,25.0
1254106,S Dube,18.0,20.0,20.0,1.0,,0.0,2nd innings,Rajasthan Royals,Kolkata Knight Riders,,12.0,12.0,18.0,0.0,1st innings,Kolkata Knight Riders,Rajasthan Royals,9.0,AllRounder,18.0,2.0,,0,20.0,,-2,0.0,0,-2.0,18.0
1254106,SV Samson,1.0,4.0,4.0,,,0.0,2nd innings,Rajasthan Royals,Kolkata Knight Riders,,,,,,,,,,Batsmen,1.0,,,0,1.0,,0,,0,,1.0
1254106,Shubman Gill,60.0,47.0,44.0,2.0,4.0,0.0,1st innings,Kolkata Knight Riders,Rajasthan Royals,,,,,,,,,,Batsmen,60.0,4.0,4.0,8,76.0,,0,,0,,76.0
1254106,Venkatesh Iyer,41.0,37.0,36.0,2.0,3.0,0.0,1st innings,Kolkata Knight Riders,Rajasthan Royals,,,,,,,,,,Batsmen,41.0,4.0,3.0,0,48.0,,0,,0,,48.0
1254106,Yashasvi Jaiswal,0.0,3.0,3.0,,,0.0,2nd innings,Rajasthan Royals,Kolkata Knight Riders,,,,,,,,,,Batsmen,0.0,,,-2,-2.0,,0,,0,,-2.0
1254107,A Samad,1.0,2.0,2.0,,,0.0,2nd innings,Sunrisers Hyderabad,Punjab Kings,1.0,6.0,6.0,9.0,0.0,1st innings,Punjab Kings,Sunrisers Hyderabad,9.0,Batsmen,1.0,,,0,1.0,25.0,-2,0.0,0,23.0,24.0
1254107,Aiden Markram,29.0,32.0,32.0,,2.0,0.0,1st innings,Punjab Kings,Sunrisers Hyderabad,,,,,,,,,,Batsmen,29.0,,2.0,0,31.0,,0,,0,,31.0
1254107,CH Gayle,16.0,18.0,17.0,,1.0,0.0,1st innings,Punjab Kings,Sunrisers Hyderabad,,,,,,,,,,Batsmen,16.0,,1.0,0,17.0,,0,,0,,17.0
1254107,DA Warner,2.0,3.0,3.0,,,0.0,2nd innings,Sunrisers Hyderabad,Punjab Kings,,,,,,,,,,Batsmen,2.0,,,0,2.0,,0,,0,,2.0
1254107,DJ Hooda,13.0,10.0,10.0,,1.0,0.0,1st innings,Punjab Kings,Sunrisers Hyderabad,,,,,,,,,,AllRounder,13.0,,1.0,0,14.0,,0,,0,,14.0
1254107,H Brar,20.0,19.0,19.0,,1.0,0.0,1st innings,Punjab Kings,Sunrisers Hyderabad,,25.0,24.0,25.0,0.0,2nd innings,Sunrisers Hyderabad,Punjab Kings,6.25,Bowler,20.0,,1.0,0,21.0,,0,0.0,0,0.0,21.0
1254107,JO Holder,48.0,30.0,29.0,5.0,,0.0,2nd innings,Sunrisers Hyderabad,Punjab Kings,3.0,25.0,25.0,19.0,0.0,1st innings,Punjab Kings,Sunrisers Hyderabad,4.56,AllRounder,48.0,10.0,,0,58.0,75.0,4,0.0,0,79.0,137.0
1254107,KL Rahul,21.0,21.0,21.0,,3.0,0.0,1st innings,Punjab Kings,Sunrisers Hyderabad,,,,,,,,,,Batsmen,21.0,,3.0,0,24.0,,0,,0,,24.0
1254107,KM Jadhav,12.0,12.0,12.0,,,0.0,2nd innings,Sunrisers Hyderabad,Punjab Kings,,,,,,,,,,Batsmen,12.0,,,0,12.0,,0,,0,,12.0
1254107,KS Williamson,1.0,6.0,6.0,,,0.0,2nd innings,Sunrisers Hyderabad,Punjab Kings,,,,,,,,,,Batsmen,1.0,,,0,1.0,,0,,0,,1.0
1254107,MA Agarwal,5.0,6.0,6.0,,,0.0,1st innings,Punjab Kings,Sunrisers Hyderabad,,,,,,,,,,Batsmen,5.0,,,0,5.0,,0,,0,,5.0
1254107,MK Pandey,13.0,23.0,23.0,,1.0,0.0,2nd innings,Sunrisers Hyderabad,Punjab Kings,,,,,,,,,,Batsmen,13.0,,1.0,0,14.0,,0,,0,,14.0
1254107,N Pooran,8.0,4.0,4.0,1.0,,0.0,1st innings,Punjab Kings,Sunrisers Hyderabad,,,,,,,,,,Batsmen,8.0,2.0,,0,10.0,,0,,0,,10.0
1254107,Nathan Ellis,13.0,13.0,12.0,1.0,,0.0,1st innings,Punjab Kings,Sunrisers Hyderabad,,25.0,24.0,33.0,0.0,2nd innings,Sunrisers Hyderabad,Punjab Kings,8.25,Bowler,13.0,2.0,,0,15.0,,0,0.0,0,0.0,15.0
1254107,P Kumar,4.0,4.0,4.0,,,0.0,2nd innings,Sunrisers Hyderabad,Punjab Kings,1.0,25.0,24.0,35.0,0.0,1st innings,Punjab Kings,Sunrisers Hyderabad,8.75,Bowler,4.0,,,0,4.0,25.0,0,0.0,0,25.0,29.0
1254107,Rashid Khan,3.0,4.0,4.0,,,0.0,2nd innings,Sunrisers Hyderabad,Punjab Kings,1.0,24.0,24.0,18.0,0.0,1st innings,Punjab Kings,Sunrisers Hyderabad,4.5,Bowler,3.0,,,0,3.0,25.0,4,0.0,0,29.0,32.0
1254107,WP Saha,36.0,39.0,38.0,,1.0,0.0,2nd innings,Sunrisers Hyderabad,Punjab Kings,,,,,,,,,,Batsmen,36.0,,1.0,0,37.0,,0,,0,,37.0
1254108,AB de Villiers,12.0,7.0,7.0,1.0,1.0,0.0,1st innings,Royal Challengers Bangalore,Mumbai Indians,,,,,,,,,,Batsmen,12.0,2.0,1.0,0,15.0,,0,,0,,15.0
1254108,Adam Milne,0.0,1.0,1.0,,,10.0,2nd innings,Mumbai Indians,Royal Challengers Bangalore,1.0,25.0,24.0,49.0,0.0,1st innings,Royal Challengers Bangalore,Mumbai Indians,12.25,Bowler,0.0,,,-2,-2.0,25.0,-6,0.0,0,19.0,17.0
1254108,Dan Christian,1.0,3.0,3.0,,,0.0,1st innings,Royal Challengers Bangalore,Mumbai Indians,,12.0,12.0,21.0,0.0,2nd innings,Mumbai Indians,Royal Challengers Bangalore,10.5,Bowler,1.0,,,0,1.0,,-4,0.0,0,-4.0,-3.0
1254108,Devdutt Padikkal,0.0,4.0,4.0,,,0.0,1st innings,Royal Challengers Bangalore,Mumbai Indians,,,,,,,,,,Batsmen,0.0,,,-2,-2.0,,0,,0,,-2.0
1254108,GJ Maxwell,60.0,39.0,37.0,3.0,6.0,0.0,1st innings,Royal Challengers Bangalore,Mumbai Indians,2.0,25.0,24.0,23.0,0.0,2nd innings,Mumbai Indians,Royal Challengers Bangalore,5.75,AllRounder,60.0,6.0,6.0,8,80.0,50.0,2,0.0,0,52.0,132.0
1254108,HH Pandya,4.0,7.0,7.0,,,0.0,2nd innings,Mumbai Indians,Royal Challengers Bangalore,,,,,,,,,,Batsmen,4.0,,,0,4.0,,0,,0,,4.0
1254108,Ishan Kishan,9.0,12.0,12.0,,1.0,0.0,2nd innings,Mumbai Indians,Royal Challengers Bangalore,,,,,,,,,,Batsmen,9.0,,1.0,0,10.0,,0,,0,,10.0
1254108,JJ Bumrah,5.0,6.0,6.0,,1.0,0.0,2nd innings,Mumbai Indians,Royal Challengers Bangalore,3.0,26.0,24.0,38.0,0.0,1st innings,Royal Challengers Bangalore,Mumbai Indians,9.5,Bowler,5.0,,1.0,0,6.0,75.0,-2,0.0,0,73.0,79.0
1254108,KA Pollard,7.0,10.0,10.0,,,0.0,2nd innings,Mumbai Indians,Royal Challengers Bangalore,,,,,,,,,,AllRounder,7.0,,,0,7.0,,0,,0,,7.0
1254108,KH Pandya,6.0,12.0,11.0,,,0.0,2nd innings,Mumbai Indians,Royal Challengers Bangalore,,27.0,25.0,28.0,0.0,1st innings,Royal Challengers Bangalore,Mumbai Indians,6.72,AllRounder,6.0,,,0,6.0,,0,0.0,0,0.0,6.0
1254108,Kyle Jamieson,2.0,2.0,2.0,,,0.0,1st innings,Royal Challengers Bangalore,Mumbai Indians,,13.0,12.0,22.0,0.0,2nd innings,Mumbai Indians,Royal Challengers Bangalore,11.0,Bowler,2.0,,,0,2.0,,-6,0.0,0,-6.0,-4.0
1254108,Q de Kock,25.0,23.0,23.0,,4.0,0.0,2nd innings,Mumbai Indians,Royal Challengers Bangalore,,,,,,,,,,Batsmen,25.0,,4.0,0,29.0,,0,,0,,29.0
1254108,RD Chahar,0.0,1.0,1.0,,,8.0,2nd innings,Mumbai Indians,Royal Challengers Bangalore,1.0,24.0,24.0,33.0,0.0,1st innings,Royal Challengers Bangalore,Mumbai Indians,8.25,Bowler,0.0,,,-2,-2.0,25.0,0,0.0,0,25.0,23.0
1254108,RG Sharma,46.0,30.0,27.0,1.0,5.0,0.0,2nd innings,Mumbai Indians,Royal Challengers Bangalore,,,,,,,,,,Batsmen,46.0,2.0,5.0,0,53.0,,0,,0,,53.0
1254108,S Ahmed,1.0,3.0,3.0,,,0.0,1st innings,Royal Challengers Bangalore,Mumbai Indians,,,,,,,,,,Bowler,1.0,,,0,1.0,,0,,0,,1.0
1254108,SA Yadav,9.0,9.0,9.0,,,0.0,2nd innings,Mumbai Indians,Royal Challengers Bangalore,,,,,,,,,,Batsmen,9.0,,,0,9.0,,0,,0,,9.0
1254108,Srikar Bharat,34.0,25.0,25.0,2.0,2.0,0.0,1st innings,Royal Challengers Bangalore,Mumbai Indians,,,,,,,,,,Batsmen,34.0,4.0,2.0,0,40.0,,0,,0,,40.0
1254108,TA Boult,0.0,3.0,3.0,,,0.0,2nd innings,Mumbai Indians,Royal Challengers Bangalore,1.0,25.0,24.0,17.0,0.0,1st innings,Royal Challengers Bangalore,Mumbai Indians,4.25,Bowler,0.0,,,-2,-2.0,25.0,4,0.0,0,29.0,27.0
1254108,V Kohli,55.0,44.0,43.0,3.0,3.0,0.0,1st innings,Royal Challengers Bangalore,Mumbai Indians,,,,,,,,,,Batsmen,55.0,6.0,3.0,8,72.0,,0,,0,,72.0
1254109,A Samad,25.0,18.0,18.0,3.0,,0.0,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,,,,,,,,,,Batsmen,25.0,6.0,,0,31.0,,0,,0,,31.0
1254109,Abhishek Sharma,6.0,10.0,10.0,,,0.0,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,,,,,,,,,,AllRounder,6.0,,,0,6.0,,0,,0,,6.0
1254109,EJG Morgan,2.0,2.0,2.0,,,0.0,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,,,,,,,,,,Batsmen,2.0,,,0,2.0,,0,,0,,2.0
1254109,JO Holder,4.0,9.0,9.0,,,0.0,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,2.0,24.0,24.0,32.0,0.0,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,8.0,AllRounder,4.0,,,0,4.0,50.0,0,0.0,0,50.0,54.0
1254109,Jason Roy,11.0,13.0,12.0,,2.0,0.0,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,,,,,,,,,,Batsmen,11.0,,2.0,0,13.0,,0,,0,,13.0
1254109,KD Karthik,18.0,12.0,12.0,,3.0,0.0,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,,,,,,,,,,Batsmen,18.0,,3.0,0,21.0,,0,,0,,21.0
1254109,KS Williamson,26.0,21.0,21.0,,4.0,0.0,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,,,,,,,,,,Batsmen,26.0,,4.0,0,30.0,,0,,0,,30.0
1254109,N Rana,27.0,35.0,33.0,,3.0,0.0,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,,,,,,,,,,Batsmen,27.0,,3.0,0,30.0,,0,,0,,30.0
1254109,P Garg,21.0,31.0,31.0,1.0,,0.0,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,,,,,,,,,,Batsmen,21.0,2.0,,0,23.0,,0,,0,,23.0
1254109,P Kumar,7.0,7.0,7.0,,,0.0,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,,24.0,24.0,20.0,0.0,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,5.0,Bowler,7.0,,,0,7.0,,4,0.0,0,4.0,11.0
1254109,RA Tripathi,7.0,6.0,6.0,,1.0,0.0,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,,,,,,,,,,Batsmen,7.0,,1.0,0,8.0,,0,,0,,8.0
1254109,Rashid Khan,8.0,6.0,6.0,,1.0,0.0,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,1.0,24.0,24.0,23.0,0.0,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,5.75,Bowler,8.0,,1.0,0,9.0,25.0,2,0.0,0,27.0,36.0
1254109,S Kaul,7.0,5.0,5.0,,1.0,0.0,1st innings,Sunrisers Hyderabad,Kolkata Knight Riders,1.0,22.0,22.0,17.0,0.0,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,4.636363636363637,Bowler,7.0,,1.0,0,8.0,25.0,4,0.0,0,29.0,37.0
1254109,Shubman Gill,57.0,51.0,51.0,,10.0,0.0,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,,,,,,,,,,Batsmen,57.0,,10.0,8,75.0,,0,,0,,75.0
1254109,Venkatesh Iyer,8.0,14.0,14.0,,,0.0,2nd innings,Kolkata Knight Riders,Sunrisers Hyderabad,,,,,,,,,,Batsmen,8.0,,,0,8.0,,0,,0,,8.0
